仓库,文件,行号,规则,内容,traceId,uuid,责任PL,确认结果,原因解释,修改方案
openharmony/docs,zh-cn/application-dev/ui/ndk-embed-arkts-components.md,300,code comments,"❌**疑似检测出函数命名与实现不一致问题**

错误原因：函数名`RegisterCreateAndUpdateRefresh`暗示同时注册Create和Update，但实现中仅将引用保存到`g_createRefresh`（第312行），并未处理`g_updateRefresh`，函数名与实际行为不符。
建议修改为：
```suggestion 
napi_value ArkUIMixedRefresh::RegisterCreateRefresh(napi_env env, napi_callback_info info)
```",645a5dbce42b422d8b6f3079c07ab5b7,43d063ff-46bd-4e4c-82f0-a26d86375eef,刘凯,是,docs中 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:254 写明 Native 侧保存创建和更新函数，修改前模板声明 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:275 和实现 :300 均命名为 RegisterCreateAndUpdateRefresh；但实现体 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:302-312 只接收 1 个参数、调用 napi_create_reference 后仅赋给 g_createRefresh，没有保存 g_updateRefresh。同一文档 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:230-233 的 NAPI 导出分别绑定 RegisterCreateRefresh 和 RegisterUpdateRefresh，完整类声明 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:473-474 也分别声明 RegisterCreateRefresh 与 RegisterUpdateRefresh，完整实现 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:692-704 保存 g_createRefresh、:707-719 保存 g_updateRefresh。interface中 /home/y/openharmony/interface/sdk_c/arkui/napi/native_api.h:1538-1552 声明 napi_create_reference 只为传入 value 创建一个 napi_ref，:1596-1609 声明 napi_get_reference_value 通过单个 ref 取值，不存在一个单参数注册函数自动同时保存 create/update 的语义。ace_engine中 /home/y/openharmony/foundation/arkui/ace_engine/component_ext/ext_common/ext_napi_utils.cpp:48-52 对单个 callback 调用 napi_create_reference 并保存到 ref_，:68-72 再取该单个引用调用，也印证引用保存是逐回调进行。因此 RegisterCreateAndUpdateRefresh 的命名与实际只注册 create 的实现不一致，问题存在。,已将 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:275 的模板声明和 :300 的模板实现函数名从 RegisterCreateAndUpdateRefresh 修改为 RegisterCreateRefresh，使函数名与仅保存 g_createRefresh 的行为一致，并与后续完整实现的 RegisterCreateRefresh 命名保持一致。
openharmony/docs,zh-cn/application-dev/ui/ndk-embed-arkts-components.md,335,code comments,"❌**疑似检测出文件名不一致问题**

错误原因：CMakeLists中源文件名`napi_init.cpp`与源码链接中的实际文件名`NapiInit.cpp`不一致，在Linux等大小写敏感系统上会导致编译找不到源文件。
建议修改为：
```suggestion 
add_library(entry SHARED NativeEntry.cpp ArkUIMixedRefresh.cpp NapiInit.cpp)
```",645a5dbce42b422d8b6f3079c07ab5b7,5ab830a5-0591-452d-9e0e-c473379ff85d,刘凯,是,docs当前CMake示例原写为add_library(entry SHARED NativeEntry.cpp ArkUIMixedRefresh.cpp napi_init.cpp)，见/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:335；同一文档源码链接指向NapiInit.cpp且代码块文件头为// NapiInit.cpp，见/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:217和/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:220；对应示例工程实际文件列表只有NapiInit.cpp，且CMake add_library使用NapiInit.cpp，见/home/y/openharmony/applications/standard/app_samples/code/DocsSample/ArkUISample/NativeType/NdkEmbedArktsComponents/entry/src/main/cpp/CMakeLists.txt:15和/home/y/openharmony/applications/standard/app_samples/code/DocsSample/ArkUISample/NativeType/NdkEmbedArktsComponents/entry/src/main/cpp/NapiInit.cpp:16。Linux大小写敏感文件系统下napi_init.cpp与NapiInit.cpp不一致会导致找不到源文件。,将/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:335中的napi_init.cpp修改为NapiInit.cpp，与示例工程实际文件名和CMake配置保持一致。
openharmony/docs,zh-cn/application-dev/ui/ndk-embed-arkts-components.md,573,code comments,"❌**疑似检测出代码规范问题**

错误原因：`napi_value args[0]`声明了零长度数组，这是GCC扩展而非标准C++语法。由于`argc`为0，不会访问args，应使用`nullptr`或省略该声明。
建议修改为：
```suggestion 
    napi_value *args = nullptr;
```",645a5dbce42b422d8b6f3079c07ab5b7,a590b1ce-b1ef-4ee9-bbf7-8339d75d0387,刘凯,是,docs示例原使用size_t argc = 0后声明napi_value args[0]并传给napi_get_cb_info，见/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:572和/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:573；对应示例源码同样存在napi_value args[0]，见/home/y/openharmony/applications/standard/app_samples/code/DocsSample/ArkUISample/NativeType/NdkEmbedArktsComponents/entry/src/main/cpp/ArkUIMixedRefresh.cpp:72和/home/y/openharmony/applications/standard/app_samples/code/DocsSample/ArkUISample/NativeType/NdkEmbedArktsComponents/entry/src/main/cpp/ArkUIMixedRefresh.cpp:73；interface中napi_get_cb_info的argv参数说明可通过传nullptr忽略，见/home/y/openharmony/interface/sdk_c/arkui/napi/native_api.h:2667到/home/y/openharmony/interface/sdk_c/arkui/napi/native_api.h:2670；ace_engine实现中也存在argc为0时向napi_get_cb_info传nullptr的用法，见/home/y/openharmony/foundation/arkui/ace_engine/adapter/ohos/entrance/pa_engine/engine/common/js_backend_timer_module.cpp:132到/home/y/openharmony/foundation/arkui/ace_engine/adapter/ohos/entrance/pa_engine/engine/common/js_backend_timer_module.cpp:136。napi_value args[0]是零长度数组，非标准C++写法，应避免。,将/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:573中的napi_value args[0];修改为napi_value *args = nullptr;，并继续将args传给napi_get_cb_info。
openharmony/docs,zh-cn/application-dev/ui/ndk-embed-arkts-components.md,665,code comments,"❌**疑似检测出资源泄漏问题**

错误原因：`Create`函数中第628行通过`napi_open_handle_scope`打开了handle scope，错误路径（第632行）正确调用了`napi_close_handle_scope`，但正常返回路径缺少`napi_close_handle_scope`调用，导致napi handle scope资源泄漏。
建议修改为：
```suggestion 
    refresh->attribute_ = attribute;
    napi_close_handle_scope(g_env, scope);
    return refresh;
```",645a5dbce42b422d8b6f3079c07ab5b7,508a7c48-5c56-4fef-84fd-9fff895d29f6,刘凯,是,docs中ArkUIMixedRefresh::Create打开handle scope，见/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:627和/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:628；异常路径在refreshAttribute为空时关闭scope，见/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:631到/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:633；修改前正常路径设置attribute_后直接return refresh，缺少关闭scope。对应示例源码也同样在打开scope后仅异常路径关闭、正常返回缺少close，见/home/y/openharmony/applications/standard/app_samples/code/DocsSample/ArkUISample/NativeType/NdkEmbedArktsComponents/entry/src/main/cpp/ArkUIMixedRefresh.cpp:127到/home/y/openharmony/applications/standard/app_samples/code/DocsSample/ArkUISample/NativeType/NdkEmbedArktsComponents/entry/src/main/cpp/ArkUIMixedRefresh.cpp:165。interface声明napi_close_handle_scope用于关闭传入scope，关闭后释放该scope中声明的引用，见/home/y/openharmony/interface/sdk_c/arkui/napi/native_api.h:1479到/home/y/openharmony/interface/sdk_c/arkui/napi/native_api.h:1491。ace_engine中同类代码在napi_open_handle_scope后会在正常路径调用napi_close_handle_scope，见/home/y/openharmony/foundation/arkui/ace_engine/interfaces/napi/kits/plugincomponent/js_plugin_callback.cpp:213和/home/y/openharmony/foundation/arkui/ace_engine/interfaces/napi/kits/plugincomponent/js_plugin_callback.cpp:231。,"在/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md的ArkUIMixedRefresh::Create正常返回前补充napi_close_handle_scope(g_env, scope);，即在refresh->attribute_ = attribute;之后、return refresh;之前关闭handle scope。"
openharmony/docs,zh-cn/application-dev/ui/ndk-embed-arkts-components.md,689,code comments,"❌**疑似检测出资源泄漏问题**

错误原因：`FlushMixedModeCmd`函数中第671行通过`napi_open_handle_scope`打开了handle scope，错误路径（第675行）正确调用了`napi_close_handle_scope`，但函数末尾正常执行路径缺少`napi_close_handle_scope`调用，导致napi handle scope资源泄漏。
建议修改为：
```suggestion 
    napi_call_function(g_env, nullptr, updateRefresh, sizeof(argv) / sizeof(argv[0]), argv, &result);
    napi_close_handle_scope(g_env, scope);
```",645a5dbce42b422d8b6f3079c07ab5b7,e0925d44-027d-4d16-9c56-3539e85290b5,刘凯,是,docs中 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:671-672 打开 napi_handle_scope，修改前仅在 :675-677 的 refreshAttribute == nullptr 分支关闭，正常路径 :689-690 调用 napi_call_function 后直接结束函数，未关闭 scope。interface中 /home/y/openharmony/interface/sdk_c/arkui/napi/native_api.h:1476-1477 声明 napi_open_handle_scope，:1480-1491 说明 napi_close_handle_scope 用于关闭传入 scope，关闭后其中声明的引用会被关闭。ace_engine中 /home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/native_node_napi.cpp:54-59 打开 scope 后在错误返回前 :69-70 关闭，在成功返回前 :98-99 关闭；/home/y/openharmony/foundation/arkui/ace_engine/frameworks/bridge/declarative_frontend/engine/jsi/jsi_declarative_engine.cpp:2832-2835 打开 scope，异常路径 :2844-2846 关闭，正常路径 :2851-2852 关闭。因此文档示例正常路径缺少 close 的资源泄漏问题存在。,"已在 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-arkts-components.md:690-691 的 napi_call_function 后补充 napi_close_handle_scope(g_env, scope);，确保 FlushMixedModeCmd 正常执行路径也关闭 handle scope。"
openharmony/docs,zh-cn/application-dev/ui/ndk-embed-render-components.md,67,code comments,"❌**疑似检测出代码错误问题**

错误原因：设置NODE_HEIGHT属性时使用了`&itemWidth`，应使用`&itemHeight`。当前代码将高度设置为宽度值（400），而非之前定义的高度值（600）。
建议修改为：
```suggestion 
       nodeAPI->setAttribute(Custom, NODE_HEIGHT, &itemHeight);
```",645a5dbce42b422d8b6f3079c07ab5b7,40bcf5da-c817-4726-a4e4-ede35a6fb7ff,刘凯,是,docs中 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-render-components.md:49-54 定义宽度 itemWidth=400、高度 itemHeight=600，并对 scroll 的 NODE_WIDTH/NODE_HEIGHT 分别使用 itemWidth/itemHeight；:56-57 对 column 也分别使用 itemWidth/itemHeight。但修改前 :66-67 对 Custom 设置 NODE_WIDTH 后，又将 NODE_HEIGHT 传入 itemWidth，导致高度取宽度值。interface中 /home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:228-239 将 NODE_WIDTH 和 NODE_HEIGHT 定义为独立属性，:230-236 明确 NODE_HEIGHT 的 ArkUI_AttributeItem 参数 .value[0].f32 表示 height；:13047 声明 setAttribute 按 attribute 和 item 设置属性。ace_engine中 /home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/native_node.h:206-217 同样定义 NODE_WIDTH/NODE_HEIGHT，/home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/node_model.cpp:483-499 将 setAttribute 入参转交 SetNodeAttribute。因此文档示例 NODE_HEIGHT 误传 itemWidth 的问题存在。,"已将 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-render-components.md:67 的 nodeAPI->setAttribute(Custom, NODE_HEIGHT, &itemWidth) 修改为 nodeAPI->setAttribute(Custom, NODE_HEIGHT, &itemHeight)，使 Custom 高度使用已定义的高度属性项。"
openharmony/docs,zh-cn/application-dev/ui/ndk-embed-render-components.md,149,code comments,"❌**疑似检测出变量作用域错误问题**

错误原因：`testNode`在`if (nodeAPI != nullptr)`代码块内部声明（第145行），但在该代码块外部（第149行）使用，超出变量作用域，会导致编译错误。
建议修改为：
```suggestion 
       ArkUI_NodeHandle testNode = nullptr;
       if (nodeAPI != nullptr) {
            testNode = testRenderNode(nodeAPI);
       }

       NativeEntry::GetInstance()->SetRootNode(testNode);
```",645a5dbce42b422d8b6f3079c07ab5b7,7834e7f2-098d-4edf-ab2f-0f2c608a1bef,刘凯,是,docs中 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-render-components.md:142-146 修改前在 if (nodeAPI != nullptr) 块内声明 ArkUI_NodeHandle testNode，并在 :149 的 NativeEntry::GetInstance()->SetRootNode(testNode) 块外使用，按 C++ 作用域规则该变量在块外不可见，会导致示例编译失败。interface中 /home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_type.h:85-120 定义 ArkUI_NodeHandle 为 ArkUI_Node* 指针类型，/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:12934-12940 声明 createNode 返回 ArkUI_NodeHandle，/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_interface.h:68-83 示例也要求先查询 ArkUI_NativeNodeAPI_1 再使用。ace_engine中 /home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/native_type.h:73-100 同样定义 ArkUI_NodeHandle，/home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/native_node.h:12263-12269 声明 createNode 返回 ArkUI_NodeHandle。因此 testNode 应在 if 外声明后再条件赋值，问题存在。,已将 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-render-components.md:144-146 的 ArkUI_NodeHandle testNode 声明移到 if 块前，并初始化为 nullptr；if 块内仅在 nodeAPI 非空时赋值 testNode = testRenderNode(nodeAPI)，保证 :149 的 SetRootNode(testNode) 可访问该变量。
openharmony/docs,zh-cn/application-dev/ui/ndk-embed-render-components.md,248,code comments,"❌**疑似检测出资源泄漏问题**

错误原因：`OH_Drawing_PathCreate()`创建了Path资源，但在绘制回调结束后未调用`OH_Drawing_PathDestroy(path)`释放，存在内存泄漏风险。同时`pen`（第255行）也存在同样问题，且`pen`通过`OH_Drawing_CanvasAttachPen`挂载到canvas后未调用`OH_Drawing_CanvasDetachPen`分离。
建议修改为：
```suggestion 
               auto path = OH_Drawing_PathCreate();
               OH_Drawing_PathMoveTo(path, width / 4, height / 4);
               OH_Drawing_PathLineTo(path, width * 3 / 4, height / 4);
               OH_Drawing_PathLineTo(path, width * 3 / 4, height * 3 / 4);
               OH_Drawing_PathLineTo(path, width / 4, height * 3 / 4);
               OH_Drawing_PathLineTo(path, width / 4, height / 4);
               OH_Drawing_PathClose(path);
               auto pen = OH_Drawing_PenCreate();
               OH_Drawing_PenSetWidth(pen, 10);
               OH_Drawing_PenSetColor(pen, color);
               OH_Drawing_CanvasAttachPen(canvas, pen);
               OH_Drawing_CanvasDrawPath(canvas, path);
               OH_Drawing_CanvasDetachPen(canvas);
               OH_Drawing_PenDestroy(pen);
               OH_Drawing_PathDestroy(path);
```",645a5dbce42b422d8b6f3079c07ab5b7,69689954-059b-4f2d-930b-89d5792d50d6,刘凯,是,docs示例在/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-render-components.md:248创建OH_Drawing_Path，在:255创建OH_Drawing_Pen，原代码到:259绘制后结束回调，未释放path/pen且未DetachPen；interface声明/home/y/openharmony/interface/sdk_c/graphic/graphic_2d/native_drawing/drawing_path.h:185-192说明OH_Drawing_PathDestroy会销毁Path并回收内存，/home/y/openharmony/interface/sdk_c/graphic/graphic_2d/native_drawing/drawing_pen.h:77-84说明OH_Drawing_PenDestroy会销毁Pen并回收内存，/home/y/openharmony/interface/sdk_c/graphic/graphic_2d/native_drawing/drawing_canvas.h:126-136说明OH_Drawing_CanvasDetachPen用于从canvas分离pen。,已在/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-render-components.md的绘制回调中，在OH_Drawing_CanvasDrawPath之后补充OH_Drawing_CanvasDetachPen(canvas)、OH_Drawing_PenDestroy(pen)、OH_Drawing_PathDestroy(path)，释放示例创建的绘制资源。
openharmony/docs,zh-cn/application-dev/ui/ndk-embed-render-components.md,320,code comments,"❌**疑似检测出注释与代码不一致问题**

错误原因：第319行注释""通过code判断是否获取成功""表示应使用`code`判断获取是否成功，但代码中`code`变量声明后并未进行任何判断，注释与实际代码逻辑不一致。
建议修改为：
```suggestion 
            // 通过code判断是否获取成功。
            auto code = OH_ArkUI_GetContextFromNapiValue(env, args[1], &context);
            if (code != ARKUI_ERROR_CODE_NO_ERROR) {
                return nullptr;
            }
```",645a5dbce42b422d8b6f3079c07ab5b7,46930c8e-6c06-4c8c-a87f-e8035d841b93,刘凯,是,docs在/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-render-components.md:322写明“通过code判断是否获取成功”，并在:323调用OH_ArkUI_GetContextFromNapiValue取得code；原代码未根据code分支处理，直接调用testRenderNode2。interface声明/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node_napi.h:69-74说明该接口返回错误码，成功为ARKUI_ERROR_CODE_NO_ERROR，参数错误为ARKUI_ERROR_CODE_PARAM_INVALID；ace_engine实现/home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/native_node_napi.cpp:174-207在失败路径返回ERROR_CODE_PARAM_INVALID，在成功路径返回ERROR_CODE_NO_ERROR；单测/home/y/openharmony/foundation/arkui/ace_engine/test/unittest/interfaces/native_node_napi_test.cpp:50-56也校验返回码。,已在/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-render-components.md中，在OH_ArkUI_GetContextFromNapiValue调用后增加if (code != ARKUI_ERROR_CODE_NO_ERROR) { return nullptr; }，使代码与“通过code判断是否获取成功”的注释一致。
openharmony/docs,zh-cn/application-dev/ui/ndk-embed-render-components.md,324,code comments,"❌**疑似检测出变量作用域错误问题**

错误原因：`testNode`在`if (nodeAPI != nullptr)`代码块内部声明（第316行），但在该代码块外部（第324行）使用，超出变量作用域，会导致编译错误。
建议修改为：
```suggestion 
       ArkUI_NodeHandle testNode = nullptr;
       ArkUI_ContextHandle context = nullptr;
       auto *nodeAPI = reinterpret_cast<ArkUI_NativeNodeAPI_1 *>(
           OH_ArkUI_QueryModuleInterfaceByName(ARKUI_NATIVE_NODE, ""ArkUI_NativeNodeAPI_1""));
       if (nodeAPI != nullptr) {
            // 获取ets侧传入的context。
            // 通过code判断是否获取成功。
            auto code = OH_ArkUI_GetContextFromNapiValue(env, args[1], &context);
            testNode = testRenderNode2(nodeAPI, context);
       }

       NativeEntry::GetInstance()->SetRootNode(testNode);
```",645a5dbce42b422d8b6f3079c07ab5b7,8a976f28-1a6c-4b06-9e60-e9513483ad5a,刘凯,是,CSV记录指向的docs片段排查时（修改前）在/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-render-components.md:319的if块内声明ArkUI_NodeHandle testNode，但在块外/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-render-components.md:330调用NativeEntry::GetInstance()->SetRootNode(testNode)，超出C++块作用域会导致testNode不可见；同一文档前一个示例/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-render-components.md:144-149将testNode声明在if外再传入SetRootNode；interface在/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_type.h:115-120声明ArkUI_NodeHandle为ArkUI_Node指针别名，适合按前文示例初始化为nullptr。,已在/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-render-components.md中将ArkUI_NodeHandle testNode移到if (nodeAPI != nullptr)之前，并初始化为nullptr，保留if内赋值，使后续SetRootNode(testNode)处于有效作用域。
openharmony/docs,zh-cn/application-dev/ui/ndk-embed-render-components.md,410,code comments,"❌**疑似检测出冗余代码问题**

错误原因：第408行已调用`Custom->AddRenderNode(renderNode)`，第410行再次调用相同操作，属于冗余代码。
建议修改为：
```suggestion 
       Custom->AddRenderNode(renderNode);
       renderNode->SetSize(g_num300, g_num300);
       render_ = renderNode;
```",645a5dbce42b422d8b6f3079c07ab5b7,a8ec854e-2c51-42be-a2e1-fd0e54821a74,刘凯,是,docs中修改前 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-render-components.md:414 和 :416 对同一个 renderNode 连续调用 Custom->AddRenderNode(renderNode)；同文件 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-render-components.md:13 已说明每个 ARKUI_NODE_CUSTOM 自定义节点最多挂载一个渲染节点。interface中 /home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_render.h:297-315 声明 OH_ArkUI_RenderNodeUtils_AddRenderNode 用于向父节点添加子渲染节点并说明 Each customNode can mount only one ArkUI_RenderNodeHandle 且已有子节点返回 ARKUI_ERROR_CODE_CHILD_EXISTED。ace_engine中 /home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/render_node.cpp:35-53 实现 AddRenderNode 参数校验后调用底层 addRenderNode 并返回错误码。因此第二次添加同一 renderNode 与接口约束不符且无必要。,已删除 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-embed-render-components.md:416 的第二次 Custom->AddRenderNode(renderNode) 调用，保留一次挂载后设置大小并赋值 render_。
openharmony/docs,zh-cn/application-dev/ui/ndk-node-query-operate.md,32,code comments,"❌**疑似检测出内存泄漏问题**

错误原因：`IdList *idl = new IdList;` 使用 `new` 分配了内存，但在整个代码生命周期中未调用 `delete` 释放，存在内存泄漏风险。
建议修改为：
```suggestion 
IdList *idl = new IdList;
// 注意：在节点销毁或事件反注册时需调用 delete idl; 释放内存
```",645a5dbce42b422d8b6f3079c07ab5b7,7130a46f-426c-428d-aec3-e51132d37fac,刘凯,是,docs中修改前 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:37 使用 new 申请 IdList 并在 :46 作为 registerNodeEvent 的 userData 传入，代码块内未看到 delete。interface中 /home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:13099-13100 声明 registerNodeEvent 接收 void* userData，/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:12574-12583 声明 OH_ArkUI_NodeEvent_GetUserData 返回注册时传入的自定义数据指针。ace_engine中 /home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/node_model.cpp:532-559 将 userData 保存到 InnerEventExtraParam，:633-637 注销时只 delete 内部 extraParam 和 extraData，未释放用户对象；/home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/event_converter.cpp:1417-1423 也只是返回 event->userData。因此原示例确有泄漏风险。,已将 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:37 的 IdList 指针改为 static IdList idl，:40 改为 idl.id 赋值，:46 向 registerNodeEvent 传入 &idl，避免 new 分配且保证异步事件回调期间 userData 地址有效。
openharmony/docs,zh-cn/application-dev/ui/ndk-node-query-operate.md,112,code comments,"❌**疑似检测出内存泄漏问题**

错误原因：`A* a = new A;` 使用 `new` 分配了内存，但在整个代码生命周期中未调用 `delete` 释放，存在内存泄漏风险。
建议修改为：
```suggestion 
A* a = new A;
// 注意：在节点销毁或事件反注册时需调用 delete a; 释放内存
```",645a5dbce42b422d8b6f3079c07ab5b7,2b4a120b-beb6-4332-8e90-39ce9b5eaa7e,刘凯,是,docs中修改前 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:117 使用 new 创建 A，:156 保存 text0 节点句柄，:175 将 a 作为 registerNodeEvent 的 userData 传入，后续代码块未释放该对象。interface中 /home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:13099-13100 声明 registerNodeEvent 接收 void* userData，/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:12574-12583 声明 OH_ArkUI_NodeEvent_GetUserData 返回注册时传入的自定义数据指针，/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:13991-14001 声明 OH_ArkUI_NodeUtils_GetAttachedNodeHandleById 用于按 id 获取节点句柄。ace_engine中 /home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/node_model.cpp:532-559 仅保存 userData 指针，:633-637 注销时不释放用户对象，/home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/event_converter.cpp:1417-1423 仅返回 event->userData。因此原示例的 A 动态分配存在泄漏风险。,已删除 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:113-117 的 A 结构体和 new 分配，删除原 :156 的 a->node 赋值，将 :168 的事件 userData 改为直接传入 text0，并在 :176 从 OH_ArkUI_NodeEvent_GetUserData 取回 ArkUI_NodeHandle 后与按 id 查询到的节点比较。
openharmony/docs,zh-cn/application-dev/ui/ndk-node-query-operate.md,174,code comments,"❌**疑似检测出冗余代码问题**

错误原因：变量 `node` 通过 `OH_ArkUI_NodeEvent_GetNodeHandle(event)` 赋值后未被使用，且被第179行的同名变量 `node` 遮蔽（shadow），属于冗余代码。
建议修改为：
```suggestion 
    auto nodeAPI = NativeModuleInstance::GetInstance()->GetNativeNodeAPI();
```",645a5dbce42b422d8b6f3079c07ab5b7,fcefe7b3-392d-4b3d-9227-e9d9f2ac3be1,刘凯,是,排查确认问题存在。docs修改前/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:172通过OH_ArkUI_NodeEvent_GetNodeHandle(event)给node赋值，但后续未读取该变量；同一示例在/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:177又声明同名ArkUI_NodeHandle node用于OH_ArkUI_NodeUtils_GetAttachedNodeHandleById的输出，形成遮蔽。interface中/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:12529-12535声明OH_ArkUI_NodeEvent_GetNodeHandle用于获取触发事件的组件对象。ace_engine实现/home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/event_converter.cpp:1331-1338仅从event返回节点句柄，不产生示例后续逻辑依赖。,已删除/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md中onClick回调内未使用的ArkUI_NodeHandle node = OH_ArkUI_NodeEvent_GetNodeHandle(event);，保留nodeAPI获取和后续按ID查询节点逻辑。
